prenatal;CMI_binario;CMI;renda;saneamento;desemprego;analfabet;Gini;fundamental;PIB_per_capita
36.75;1;30.94777563;509.63;48.41132293;7.44;13.5;0.4933;40.07;12065
63.58;1;14.70588235;645.02;79.93192245;6.21;8.2;0.5226;51.04;13649.25
76.9;1;15.56264964;353.99;1.481810773;9.96;18.4;0.521;35.1;14904.54
75.09;0;12.006003;557.37;71.44976189;4.87;9.3;0.4773;47.35;11395.44
72.93;0;13.62082657;640.71;68.28299814;9.85;3.6;0.461;62.18;10343.57
76.37;1;23.27885092;542.22;23.50174052;7.35;10.4;0.5102;42.06;106413
47.13;1;14.87741014;568.72;90.26992201;9.13;3.4;0.462;58.97;10522.12
84.19;0;6.160164271;388.96;52.297593;5.4;14.8;0.4652;35.34;10535.2
71.82;0;13.53503185;512.67;19.9815413;6.11;11.5;0.4835;36.61;31946.77
56.47;0;11.4416476;697.89;46.01160653;10.35;6.2;0.5165;56.15;10705.97
56.79;0;5.226480836;419.42;40.36996736;3.66;15.8;0.4289;36.81;11139.13
47.08;0;12.44019139;544.48;64.66990466;5.07;8.9;0.511;42.15;23024.79
45.08;1;15.40832049;647.46;20.25278102;10.19;5.8;0.5383;54.85;12743.89
54.55;0;11.07565234;585.83;58.26187335;10.85;5.8;0.4835;55.3;10903.98
55.25;1;17.18440185;456.5;38.98406078;11.36;12.3;0.5072;39.37;9017.53
71.06;1;16.62971175;473.13;18.78572837;1.49;14.7;0.4743;26.12;12892.29
56.44;0;10.44256589;416.43;55.8707807;10.49;8.6;0.4615;40.46;9457.72
68.91;0;12.37113402;831.34;34.71607601;6.72;6.5;0.5696;52.16;16880.59
46.7;0;11.79245283;506.49;25.31221444;4.76;14.3;0.5204;37.14;8905.17
59.46;1;14.9122807;707.8;79.03600465;9;5.5;0.5315;58.26;22383.82
64.83;1;18.12080537;667.19;70.94068822;8.27;5.9;0.5243;57.08;13736.86
53.29;1;22.78481013;416.1;61.0799439;8.03;12.4;0.4446;38.49;10130.01
79.12;0;11.575031;674.66;46.86396959;7.14;7.3;0.531;55.22;11761.25
82.25;0;10.33259966;904.83;95.78801286;8.1;3.1;0.514;65.99;35573.37
93.68;0;10.43956044;963.25;94.49152542;5.92;5.8;0.5151;60.75;16515.8
77.46;0;5.780346821;640.44;86.41666667;6.42;7.8;0.4111;43.23;28922.46
64.9;1;15.48387097;625.51;89.60631515;6.59;8.3;0.4804;46.9;19048.9
73.02;0;8.174386921;846.96;79.28970471;6.49;5.3;0.5305;56.08;29900.07
81.81;0;11.91421763;703.69;89.47274352;3.59;5.9;0.4612;51.68;11412.31
74.74;0;5.263157895;797.97;57.99037948;2.87;5.8;0.4948;55.43;31811.77
80.65;0;0;1568;97.47474747;7.08;1.5;0.5438;74.14;21129.89
89.63;0;13.61088871;627.75;93.28482942;7.36;5.2;0.4306;56.04;27189.78
74.38;0;9.375;551.24;52.45901639;8.59;5.6;0.4449;48.15;19191.09
82.38;0;5.18134715;553.23;81.89910979;7.3;10.5;0.3639;48.99;12167.75
85.17;0;8.474576271;612.33;70.24513948;5.23;9.5;0.4243;41.52;37432.01
89.1;0;6.472491909;727.45;87.26153846;4.47;6;0.4467;48;23710.86
79.82;0;8.968609865;541.25;76.65454545;5.1;8;0.3638;40.75;14338.43
85.32;1;19.51600312;740.83;78.05416249;11.11;4.6;0.4285;62.93;106342.05
91.07;1;23.80952381;623.12;67.78711485;5.02;8.1;0.4169;45.49;16727.82
87.18;0;9.599096556;660.23;83.51974127;6.62;6.2;0.4657;55.03;9963.52
73.23;0;11.81102362;506.46;89.72332016;7.19;13.7;0.3867;44.11;8723.76
89.19;1;18.01801802;707.58;86.59340659;6.32;9.6;0.5333;52.68;12459.01
87.06;0;9.897191959;1133.46;98.02040213;5.2;2.6;0.4693;64.26;31615.46
72.3;0;11.46449704;651.51;98.7747958;10.85;6.9;0.3972;52.76;19857.63
85.71;0;9.966777409;683.18;84.86842105;3.49;8;0.4367;47.05;10959.64
89.75;0;10.47521717;1002.82;82.37613161;5.16;4.5;0.4977;58.18;30734.29
85.89;1;16.12903226;820.25;74.9636099;7.65;6.2;0.5326;52.46;18513.46
76.89;0;9.83227299;907.91;84.27544248;6.5;6;0.5204;58.11;19765.8
80.99;0;10.52631579;595.94;71.38802157;4.85;5.8;0.4496;48.06;23111.6
78.62;0;0;549.16;73.58916479;4.06;6.9;0.4241;48.28;20788.36
79.22;0;8.658008658;558.65;82.06239168;3.51;6.1;0.4225;51.82;11140.25
76.57;0;12.18026797;752.06;95.52354249;5.13;3;0.4861;62;12370.6
88.1;1;23.80952381;608.31;81.19768191;3.23;14.1;0.4716;41.73;12341.42
81.57;1;18.32460733;483.31;52.18080888;7.62;7.6;0.5556;49.01;12294.96
80.36;1;16.01671309;685.39;53.42243823;7.52;6.3;0.4695;48.67;87931.48
85.36;0;13.35588995;993.33;96.92480285;5.85;3.7;0.54;63.18;19285.5
87.61;1;16.22498648;835.01;28.29131653;6.93;5.1;0.5332;55.33;11121.96
89.47;0;13.15789474;717.31;90.60036386;5.4;5.6;0.4301;50.36;15506.06
71.54;1;18.2767624;530.51;71.66929963;2.48;7.8;0.3922;44;17951.37
74.4;0;0;410.83;45.47738693;6.45;8.6;0.3981;43.74;11966.44
86.66;0;11.76562868;1061.45;97.60436364;6.97;3.3;0.5039;68.32;23478.74
86.4;0;10.67756393;910.26;96.8871274;7.29;4.4;0.4815;61.54;21826.56
76.6;0;0;509.28;58.63141524;6.54;15.3;0.4082;46.37;25292.14
78.28;0;12.62626263;692.79;72.00300639;3.77;6.8;0.4514;46.88;17135.34
66.53;1;16.94915254;384.13;63.95563771;6.81;7.1;0.4597;50.24;9278.1
79.76;0;13.40482574;559.6;96.79656539;6.98;11.5;0.3658;42.1;9176.38
93.47;0;3.629764065;747.52;94.42586399;5.73;7.9;0.403;45.29;108967.3
79.65;0;9.3739538;810.8;87.4174642;6.94;5.9;0.4709;54.49;12249.1
74.29;0;12.0537784;873.71;56.28382161;9.29;4.7;0.5769;61.45;27310.09
92.47;0;0;590.7;71.07438017;6.02;11.6;0.4651;44.26;12895.13
87.43;0;10.53313888;945.04;96.04962875;6.52;3.8;0.504;67.62;14273.52
73.52;0;13.43062606;1020.29;52.13151514;5;4.9;0.5512;56.24;24191.21
88.1;0;5.012531328;820.21;88.58292735;4.09;7.5;0.4741;54.61;14218.44
55.56;0;9.259259259;511.25;66.06914213;7.24;7.2;0.4875;48.17;14344.37
66.09;0;10.63829787;558.86;93.93939394;8.39;7.7;0.4415;47.29;13053.02
75.88;0;12.73990735;847.72;92.74036813;4.5;4.6;0.4795;58.28;15434.44
84.62;0;4.555808656;777.11;92.86624204;3.87;3.6;0.3665;57.66;22317.13
84;1;53.33333333;586.3;85.98726115;10.37;11.2;0.3839;56.8;6888.16
82.85;0;8.908685969;828.6;90.95532147;1.89;6.3;0.4387;51.57;17002.83
79.29;0;9.202453988;586.07;77.09412123;6.42;7.9;0.5145;47.99;9685.03
77.72;1;19.8019802;532.12;54.24390244;2.92;9.3;0.4772;40.24;9862.66
79.54;0;11.49425287;527.94;86.00682594;7.21;9;0.4129;41.9;10093.92
88.13;1;20.48319328;771.49;94.64571657;3.5;5.7;0.4305;50.44;18631.24
67.77;1;16.77681749;903.18;97.77181208;5.52;4.8;0.454;58.02;22978.78
73.22;0;13.66120219;364.58;21.7059198;5.44;12.2;0.5492;37.5;7293.79
54.56;1;16.75977654;387.49;31.32279534;3.61;17.3;0.5043;33.17;6655.24
83.01;0;10.38575668;906.32;95.27696309;5.84;4.3;0.4893;62.14;17772.69
68.23;0;12.41208109;655.94;96.09031491;7.24;6.8;0.4084;45.97;11451.24
82.74;0;9.410265062;1038.11;90.95277894;9.01;4.1;0.6201;61.54;115275.36
85.25;1;14.38848921;601.88;86.74015748;6.57;6.6;0.4175;54.16;17725.67
82.37;1;14.22991071;888.38;95.33258174;5.37;4.4;0.5;56.1;19945.76
76.57;0;11.33856878;1141.43;97.31422071;5.87;3;0.5596;66.78;21584.61
77.6;0;8.02317807;865.12;95.55443081;7.3;4.6;0.508;59.53;41381.61
88.95;0;0;641.17;91.64733179;13.98;7.2;0.3847;53.67;31247.49
82.62;0;9.230769231;673.1;90.29487547;5.05;5.2;0.456;49.35;13284.51
50.9;0;13.00108342;727.67;30.34534948;6.99;5.6;0.4924;54.39;15830.51
92.24;0;8.310249307;812.83;91.30434783;3.56;7.6;0.4309;54.85;12834.36
82.16;0;9.961022087;797.41;96.58733722;3.52;4.5;0.4286;59.59;15007.7
60.42;1;15.66579634;654.17;60.35714286;7.6;8.6;0.5377;48.64;10079.55
88.88;1;19.68503937;579.16;90.74475777;6.02;9.3;0.4439;42.23;12455.78
94.16;0;2.652519894;795.08;92.47961341;3.47;5.9;0.4343;51.59;16617.54
73.53;1;16.33986928;601.12;60.87231353;4.9;7.8;0.4729;44.43;13110.8
83.88;0;12.78976819;878.88;81.45057331;8.13;5.5;0.4937;58.39;27102.87
69.31;1;15.30612245;599.27;75.08989866;4.8;6.2;0.4914;49.85;14151.14
78.11;1;26.62721893;342.68;64.07669021;11.05;12.1;0.4456;44.73;8507.19
80.43;0;0;676.11;78.24267782;2.32;9;0.4002;49.69;40546.42
84.94;1;19.23076923;708.05;89.41082803;5.34;6.7;0.3879;49.21;24219.34
78.23;0;11.52368758;659.84;87.0548806;4.2;8.7;0.4279;45.54;15768.75
85.44;0;12.65822785;523.27;87.16119829;7.9;8.2;0.3993;43.6;21092.66
84.62;0;10.74633916;1051.31;92.41156148;6.89;4;0.556;64.39;22466.26
79.45;0;12.56112762;939.3;78.86127994;5.88;4.4;0.5271;60.91;18875.61
78.96;1;16.18122977;722.21;85.83123426;3.89;8.5;0.4327;48.4;9639.55
92.21;1;19.48051948;628.13;82.86066584;5.81;11.1;0.3982;44.43;61059.99
77.06;0;12.83018868;777.29;95.42678152;1.84;4.3;0.4451;52.56;12015.95
84.12;1;15.67825494;711.01;89.80409617;5.9;6;0.4204;49.65;18270.62
63.46;1;15.91043017;424.66;75.81640058;4.52;9.7;0.513;40.06;15959.39
93.08;1;16.56920078;753.97;87.76493256;6.86;8.4;0.4469;54.61;16721.47
91.74;0;13.76146789;815.22;82.01019665;4.5;4.4;0.4663;48.46;67341.51
63.16;1;21.05263158;501.14;85.72463768;3.21;10.5;0.405;44.69;38662.42
72.62;0;12.69035533;685.66;75.91737342;7.89;6;0.4225;52.29;29074.53
92.2;0;13.99371069;856.31;80.56293791;8.41;3.5;0.5105;64.66;28153.85
70.12;0;9.990485252;754.45;85.85134539;8.93;3.8;0.5284;63.47;12579.24
84.76;0;11.57184185;624.02;63.50377789;6;7.1;0.5006;44.34;12032.5
52.16;0;12.20504475;653.4;88.3364486;6.42;6.4;0.4757;50.02;14839.58
71.43;0;8.403361345;552.58;68.70503597;7.42;12.9;0.3816;50.58;12022.03
72.39;0;11.23103851;787.38;85.47479438;9.28;3.8;0.4801;63.77;21878.69
74.41;0;9.478672986;494;39.02589396;6.04;11.2;0.4635;42.97;18984.3
85.58;0;10.66060818;610.09;70.31501375;8.54;4.9;0.4904;54.58;85809.54
66.55;0;6.449012495;468.5;55.35756431;10.52;9.3;0.4837;45.53;18489.82
86.92;1;17.92114695;674.26;93.33333333;5;8.7;0.4073;47.09;12057.39
84.06;0;8.643976229;593.36;86.54459703;4.3;5.5;0.4036;48.05;12229.69
83.85;1;22.66288952;516.85;75.1659292;9.32;8.2;0.4945;43.39;16417.93
82.05;0;9.842254281;1320.21;86.19195562;6.26;3.2;0.5782;65.91;33967.4
66.53;0;12.32665639;757.57;65.10611167;9.19;4.2;0.4352;62.55;13173.09
60.14;1;19.54229879;859.92;77.5298972;3.84;3.8;0.5914;50.98;12803.52
87.9;1;14.23487544;499.45;76.6442953;5.01;9.5;0.4379;45.05;18298.26
48.91;0;7.658643326;531.63;61.49877817;5.12;7.5;0.501;51.58;9200.97
65.94;0;12.5;434.22;74.52282158;11.88;5.9;0.4337;52.91;8262.64
87.25;0;12.63736264;618.77;91.8095832;6.58;5.4;0.424;53.46;16707.56
72.73;1;24.79338843;831.88;84.44700461;2.11;9;0.4814;55.53;20578.33
69.94;0;11.9047619;474.95;84.89326765;7.05;8.9;0.4056;43.71;8587.34
75.48;1;15.3090699;531.2;79.19117647;7.89;7.7;0.5011;49.39;13656.12
81.17;0;12.22493888;521.29;54.54198473;6.37;6.1;0.4022;44.87;10650.15
76.37;0;13.37792642;800.99;85.93794681;5.4;4.3;0.4759;53.23;22551.2
78.05;0;13.57879619;746.56;56.05310954;7.14;4.6;0.5202;60.25;13344.23
64.81;0;9.913921045;654.85;81.18830116;8.98;4.5;0.4965;58.91;9279.11
87.85;0;10.37037037;589.7;79.55974843;5.52;9.7;0.4361;46.76;12252.72
75.88;1;14.93394601;700.14;88.25286807;6.51;5.4;0.5122;57.53;18826.12
80.53;1;17.69911504;548.03;64.39665472;3.79;8.2;0.4352;46.56;15251.13
74.78;1;17.50198886;568.34;73.06791569;7.15;8.6;0.4803;51.53;42784.35
92.01;0;9.947420776;928.94;97.97297297;4.77;4.8;0.4651;61.03;19912.45
90.2;0;4.454342984;768.15;89.86154533;3.74;9.5;0.4317;47.35;13298.94
81;1;22.5;831.19;77.66730402;4.34;5.5;0.4362;54.56;15451.2
68.86;0;10.97046414;655.56;88.15979754;5.09;6.1;0.4352;52.21;23517.57
88.61;0;9.159697332;887.21;93.8730315;4.4;3.8;0.4199;60.29;71051.61
82.8;0;11.27819549;680.03;65.83128217;5;4.8;0.438;45.62;15424.8
89.87;1;15.57935735;691.05;80.80670746;6.34;6.9;0.4061;51.58;13866.73
83.54;0;8.665511265;636.14;95.13663733;4.87;8.1;0.3761;50.81;21304.97
93.56;0;11.4638448;700.24;92.11368342;7.55;6;0.4614;55.32;23891.16
76.36;0;6.276150628;578.14;77.10176991;7.91;9.5;0.4084;47.95;19876.41
80.28;0;12.35839341;601.14;92.69827948;4.73;10.4;0.4477;44.21;15732.58
79.76;0;8.163265306;712.9;75.52313304;6.23;6;0.4896;49.74;15844.51
74.83;0;13.24503311;851.13;89.61484485;8.18;4.1;0.4531;52.59;82195.59
79.04;1;24.05498282;636.8;80.37713612;4.48;5.3;0.3888;47.99;16330.76
70.68;0;13.02931596;460.11;75.59926245;7.8;12.4;0.4595;40.11;14146.56
71.25;0;12.5;730.48;55.56471558;4.2;7.5;0.4815;52.44;28147.18
81.02;0;12.03425133;787.69;91.74358397;11.06;4.9;0.4586;57.44;17085.38
84.86;0;5.714285714;631.02;68.9668616;3.34;8.3;0.4106;42.18;15743.61
70.65;0;10.79254333;1030.64;52.94217284;7.74;4.2;0.5872;62.79;30885.39
74.59;0;7.371007371;774.71;97.05946181;4.74;5.4;0.4302;54.78;16450.46
82.2;0;6.355932203;718.26;68.77402819;4.17;7.8;0.4841;51.34;25287.57
84.17;1;33.33333333;608.5;65.46854942;5.32;7;0.4393;56.58;29157.48
67.89;0;11.80376245;793.98;94.77963756;10.22;2.7;0.5396;66.82;15186.05
81.39;1;15.56985676;665.75;54.08622203;13.1;5.6;0.472;57.92;52216.02
72.34;0;14.10658307;516.26;50.83108396;5.61;9.7;0.5477;36.83;6421.8
90.5;0;4.805125467;791.63;90.05652083;7.02;4.9;0.4573;55.34;23910.9
78.22;0;12.52571148;657.57;96.54860922;9.44;4.1;0.4592;61.29;29150.07
96.25;0;12.5;561.43;78.43803056;5.65;12.7;0.3784;46.75;16344.51
78.78;0;13.08139535;703.45;62.68490092;3.03;6;0.4833;46.1;13963.57
73.38;0;7.923930269;585.98;97.56801319;9.21;13.7;0.3872;44.41;8762.58
80.85;1;21.04155708;720.28;92.64995406;3.66;7.4;0.4723;47.08;19525.85
97.96;0;0;619.75;93.41563786;3.1;11.9;0.3627;46.62;12601.42
90.42;0;9.345794393;693.6;91.78709905;5.09;6.9;0.3794;49.77;14915.89
83.23;0;13.08485329;856.31;91.9332211;4.9;5.8;0.447;58.85;14979.71
68.12;0;14.10437236;683.88;88.75651526;5.45;6.4;0.4323;53.82;11448.33
76.74;0;8.695652174;700.33;95.6759026;7.31;8;0.3911;52.06;11819.83
89.74;1;16.70644391;694.37;77.94846383;7.07;10.6;0.5424;51.28;14468.87
52.84;0;6.986899563;404.66;47.25223109;6.3;11.1;0.5042;46.54;10904.31
75.43;0;9.487666034;604.27;80.14921999;5.46;7.7;0.4343;41.48;46123.98
92.49;0;11.56069364;662.37;89.83903421;5.37;11;0.3343;50.29;15066.94
93.55;0;8.064516129;707.38;81.14856429;3.71;9.2;0.3658;43.58;17454.7
67.15;0;12.06797107;579.72;72.77830707;10.15;4.8;0.4903;56.13;18510.19
68.22;0;11.7929679;661.04;40.74074074;9.02;5.7;0.5155;59.71;9515.65
69.86;0;0;581.31;82.67716535;3.57;11.4;0.385;48.97;11752.95
66.31;0;13.17957166;702.21;71.29948365;5.68;8.8;0.4589;50.66;15237.78
76.57;0;12.69971323;1037.6;88.93761059;5.9;5;0.5731;57.68;18157.36
72.04;0;3.039513678;526.46;83.89312977;6.55;9.4;0.3863;44.96;25361.8
88.15;0;11.38952164;663.9;81.51537335;2.46;8.8;0.3969;49.1;59430.76
76.02;1;20.40816327;592.17;75.84480601;7.32;9.5;0.439;54.12;16585.07
80.9;1;19.54887218;482.78;61.55923051;8.96;13.7;0.4566;50.1;6797.22
88.31;0;6.097560976;615.28;79.57976336;2.89;6.1;0.4353;50.68;13571.01
83.09;0;9.697661152;938.63;95.68961568;5.44;5.6;0.4941;59.89;17308.87
92.62;1;18.4501845;831.17;84.93520518;3.88;7.6;0.4176;45.69;19404.99
86.25;0;0;507.19;56.0311284;3.85;8.2;0.4084;39.89;14923.33
67.31;1;14.20004136;553.42;83.25031519;9.68;4.7;0.4559;57.62;9526.8
73.68;1;26.31578947;496.64;78.29581994;8.02;13;0.4179;52;18790.92
71.43;0;10.20408163;662.49;82.47232472;2.97;7.3;0.3757;55.55;13828.91
55.95;1;17.21664275;613.9;88.54763144;6.15;9.6;0.4286;42.84;11793.44
81.22;1;16.57458564;523.07;86.4118896;11.72;9.1;0.4944;46.41;43182.29
76.93;0;12.06315416;836.61;97.64684216;5.04;3;0.4665;63.04;15813.59
67.56;0;12.37516283;453.17;49.91465829;9.39;6.3;0.4361;50.64;6277.58
69.02;1;14.89649836;605.4;67.68136322;9.45;5.4;0.4646;55.81;14900.91
94.24;1;28.77697842;710.33;84.78964401;5.72;7.4;0.3736;56.07;32671.33
85.56;0;13.12335958;561.58;76.30131189;9.65;10.9;0.4265;44.5;15864.87
79.83;0;10.55966209;767.16;91.78163477;6.28;6.1;0.5075;56.82;17283.12
60;0;6.557377049;718.4;87.93103448;4.44;9.5;0.43;43.09;10525.88
84.69;0;3.25732899;562.15;83.57089272;7.11;11.3;0.361;49.84;117568.61
75.3;0;10.15228426;767.23;86.22123648;5.14;7.4;0.4588;51.58;17712.44
73.64;0;12.30228471;587.28;83.33882121;6.81;9.1;0.4708;50.09;15638.78
83.09;1;33.08823529;777.25;72.06192822;2.7;8.2;0.5224;45.39;14389.87
69.5;0;10.2960103;607.39;80.11713933;8.28;5.8;0.3781;56.77;11420.59
78.16;0;9.925558313;528.52;86.51685393;8.63;12.2;0.4057;50.04;12458.54
93.8;0;7.44109136;850.71;95.99365662;6.83;5.5;0.5207;51.07;22896.54
84.2;0;9.460737938;733.93;81.71348805;6.85;7.4;0.4238;46.77;20653.24
79.07;0;12.98701299;403.19;34.29889299;8.96;12.5;0.5657;38.56;9292.13
74.73;1;16.74277017;639.94;96.01521164;8.75;9.4;0.4908;47.15;15690.81
89.5;1;20.54794521;608.4;81.48928697;4.7;9.1;0.43;49.54;13814.9
77;0;4.366812227;611.53;86.48989899;7.13;8.7;0.4178;52.14;14354.3
85.29;0;9.803921569;552.64;86.5248227;7.28;9.9;0.4101;48.12;10260.99
81.51;0;13.69863014;608.89;85.3470437;7.79;10.7;0.4907;45.58;23925.84
94.42;1;14.3442623;732.4;92.51523933;5.94;6.4;0.4328;54.75;22442.76
77.65;0;9.354997538;707.21;44.1036216;5.64;6.1;0.5061;53.46;17700.15
81.68;1;14.30128031;915.87;88.30412778;8.01;2.7;0.5478;66.49;20568.39
73.98;1;14.53104359;587.82;53.64597452;4.64;8.1;0.4349;41.87;13097.37
68.49;0;9.113214161;663.95;97.74096386;9.58;10;0.4388;51.91;16318.1
67.32;1;19.11957118;719.02;77.95993786;10.18;4.9;0.5191;57.72;14275.87
68.34;0;12.42271802;790.79;86.89743163;9.57;3.8;0.5345;62.7;30392.83
71.95;0;12.19512195;670.13;77.64187867;9.85;8.9;0.5218;51.58;16464.66
90.6;1;25.07836991;532.68;84.82084691;2.83;12.5;0.4181;42.58;11351.4
75.99;1;17.01323251;538.22;85.91347873;9.03;9;0.4527;47.42;12249.86
85.05;0;10.67615658;1258.84;65.85658566;2.7;5.3;0.5471;58.1;45614.36
73.28;0;10.26275566;659.28;36.90357987;9.23;4.4;0.4251;59.16;32312.73
94.66;1;17.79935275;710.36;83.69845361;6.72;6.2;0.3984;51.15;40316.58
70.99;1;22.53521127;626.58;80.24987987;5.9;9.6;0.4454;45.75;11671.17
68.79;0;9.090909091;488.22;54.82014388;4.84;8.5;0.5257;46.8;20597.78
83.62;0;12.66339869;517.37;96.82954545;7.98;7.3;0.4003;48.23;13921.31
81.99;1;14.46945338;797.14;87.51372119;5.07;8.7;0.4896;47.93;11191.92
71.4;1;19.9556541;586.89;88.17551963;5.48;6.5;0.4352;47.43;16851.58
69.01;1;16.59259259;770.9;94.66801403;2.98;5.7;0.4478;50.32;15167.57
66.75;1;18.2531894;607.88;19.35784954;5.08;8.2;0.4978;43.53;10818.06
81.48;1;18.51851852;684.22;93.67088608;8.23;7.4;0.4477;50.08;15371.94
89.73;0;8.213552361;597.04;82.61400651;7.89;7.2;0.4632;51.38;18278.02
56.8;1;14.76923077;587.44;98.76111354;7.45;7.9;0.3687;46.5;7732.47
71.61;0;11.11111111;1220.71;92.51640165;7.31;7.6;0.6747;53.99;21698.74
69.17;0;13.05057096;548.05;40.22783909;4.25;10.4;0.4306;41.63;12844.96
60.89;0;13.32649923;564.03;63.22168356;7.37;7.4;0.5612;47.3;9917.93
86.5;0;12.69572577;751.03;7.321131448;6.24;4.5;0.4969;58.43;12187.3
75.88;0;3.521126761;562.06;38.03858521;8.97;6.1;0.4814;53.39;11614.52
76.61;0;12.3119015;1043.33;88.56042728;4.78;5;0.4827;66.83;51916.98
87.6;0;11.06984716;1067.69;93.30918702;5.86;3.1;0.4865;64.76;28938.69
76.27;1;16.94915254;675.98;68.97627965;8.56;6.9;0.4517;54.79;8884.51
90.23;0;13.95348837;677.79;80.0140746;5.57;11.5;0.4781;51.75;16514.36
92.89;0;0;570.22;86.49107901;8.21;8.7;0.3724;55.05;17366.05
78.56;0;10.46025105;665.92;93.09002433;6.28;7.6;0.4791;47.53;22234.54
85.4;1;19.80758347;540.64;52.6552078;8.11;5.1;0.414;54.57;15575.44
79.91;0;10.79913607;773.52;81.15860517;3.79;6;0.4699;51.23;24142.06
77.85;0;10.38062284;593.88;60.70686071;5.04;6.7;0.3772;46.48;9224.91
71.15;0;3.278688525;417.09;45.52058111;6.28;12.3;0.5318;49.76;6349.81
84.7;0;11.44640999;891.43;95.56976479;8.37;6.9;0.5976;49.38;14932.94
76.72;0;7.053291536;742.08;92.7116647;8.17;3.4;0.4534;60.21;26612.63
88.17;0;13.92111369;573.8;88.47864769;1.66;10;0.3642;43.84;14313.19
76.83;1;17.59530792;581.25;79.77477477;8.63;9.6;0.4474;49.38;9105.96
81.44;1;17.18213058;450.45;63.93412957;6.12;8.5;0.5151;44.01;17183.7
77.64;1;15.1780502;590.19;79.94966443;7.49;8.7;0.4585;43.8;16901.26
94.08;1;14.47368421;721.85;83.50833848;3.94;7.8;0.3933;44.11;17455.12
82.21;1;24.5398773;605.46;71.86858316;3.18;7.3;0.3754;39.36;16832.13
72.32;1;14.9124077;670.1;24.16014726;10.15;5.5;0.514;58.44;10768.69
74.07;1;18.51851852;389.76;23.71342079;2.08;17.9;0.5512;39.75;7255.61
68.39;0;12.51748252;587.95;35.49977798;8.51;5.5;0.4756;57.35;22940.53
71.27;0;13.60158685;731.57;88.38529593;7.66;4.4;0.501;60.83;17651.01
84.47;1;17.8671919;617.21;79.7076397;6.89;5.7;0.5393;55.76;13842.03
67.83;0;12.48066013;526.41;74.44274703;10.25;5.8;0.4738;54.72;25631.1
74.33;0;10.86956522;830.59;91.3107094;5.8;5.5;0.4611;56.02;25361.02
83.94;1;32.12851406;319.51;40.4659189;11.75;12.7;0.5351;39.64;6829.39
76.13;0;10.90604027;782.82;90.62026084;4.04;6.7;0.4538;47.38;20334.26
66.64;0;5.514705882;548.79;71.00716393;5.1;11.5;0.5362;43.3;9586.84
89.69;0;8.588957055;665.02;85.12530315;5.91;6.4;0.4227;47.42;26228.38
58.25;0;6.734006734;528.71;25.77777778;7.97;11.8;0.4804;50.36;18816.42
63.79;1;14.32102355;472.62;71.32931861;12.05;5.4;0.4556;53.04;10120.83
94.74;0;11.98129749;499.69;84.61995642;10.53;6.9;0.4894;48.56;12293.4
63.8;1;21.22641509;413.84;33.73966043;8.88;9.3;0.526;43.01;6811.14
87.09;0;13.37645157;1049.94;83.27502648;4.59;3.5;0.4965;58.51;33714.85
81.02;1;14.445174;561.37;88.13169985;6.27;7.2;0.4338;47.88;14517.86
83.07;0;9.603841537;766.12;78.82793017;6.43;6.4;0.4866;52.63;15102.95
61.26;0;9.009009009;521.75;82.65186916;4.85;8.5;0.4415;45.24;13053.36
78.84;1;17.63224181;610.74;87.63111888;5.29;8.1;0.4085;46.74;9234.84
76.68;0;11.07419712;998.53;90.74038234;5.67;4.5;0.5398;60.48;27221.26
78.01;0;13.21702353;825.2;73.80415162;5.24;4.6;0.4488;57.74;48938.14
88.55;0;8.389261745;941.43;96.9927795;5.73;6.4;0.5264;56.91;14657.93
88.6;1;18.60465116;545.26;93.37944664;5.04;7.1;0.3953;43.68;13438.62
73.95;0;10.91340451;992.02;96.95127324;7.11;5.1;0.5279;59.29;23355.68
73.88;0;11.51607188;823.66;90.33489097;9.52;3.4;0.4993;64.73;26804.95
85.5;0;6.042296073;622.25;84.738041;4.64;6.3;0.3551;49.07;28370.02
58.84;0;11.57024793;563.09;58.47809668;6.07;8.7;0.5338;48.59;13744.86
84.21;0;8.583690987;1017.06;87.77408638;6.65;4.3;0.502;62.16;69197.96
91.29;0;9.505703422;837.04;93.26739972;5.81;6.1;0.4635;56.95;18175.01
82.05;0;10.98901099;732.44;50.91019417;5.3;6.5;0.4912;55.91;132149.24
73.44;0;11.66805572;770.61;83.49827883;7.96;4.1;0.4937;59.82;15232.11
72.67;0;11.38594425;701.73;95.64397341;4.91;5.7;0.5077;52.01;14309.27
75.81;0;8.120649652;702.51;19.58268716;6.49;5.4;0.4659;50.64;17892.05
88.21;0;10.99689218;939.63;97.3574307;3.64;4.3;0.4638;56.36;15647.41
87.56;0;4.784688995;546.89;85.36082474;6.64;9.6;0.4196;43.93;29325.25
79.69;1;17.04545455;631.76;68.10588538;3.28;7.2;0.4434;40.47;10485.84
79.68;1;29.03225806;625.41;84.92618493;6.61;9.6;0.4235;51.77;15037.7
67.9;0;10.40189125;856.84;88.7467287;4.28;5.2;0.4555;54.12;30400.76
80.5;0;6.289308176;479.75;91.84268026;7.66;11.7;0.4153;50.28;8980.65
84.46;0;13.51351351;707.41;51.28805621;4.53;6.8;0.3971;50.05;22859.97
83.26;0;10.85788828;1408.1;92.3953215;5.28;2.9;0.5435;66.13;54372.29
84.9;1;15.625;729.77;88.04009679;5.56;8.8;0.4432;51.76;14915.92
60.92;0;13.90820584;462.07;48.1587355;8.29;11;0.4947;46.55;10243.45
